Date,OrderID,ProductID,ProductName,Category,Brand,UnitPrice,Quantity,TotalAmount,CustomerID,CustomerSegment,Region,City,PaymentMethod,ShippingMethod
2023-02-03,ORD202302030923,PRODHOME023,Home & Garden Product 4,Home & Garden,Brand4,79.87,3,239.61,CUST0124,Premium,North America,Toronto,Credit Card,Next Day
2023-02-04,ORD202302040148,PRODELEC048,Electronics Product 9,Electronics,Brand4,89.63,3,268.89,CUST0149,New,North America,Los Angeles,Credit Card,Express
2023-02-04,ORD202302040670,PRODSPOR070,Sports Product 1,Sports,Brand1,435.87,5,2179.35,CUST0071,Regular,Latin America,Mexico City,Digital Wallet,Express
2023-02-04,ORD202302040725,PRODTOYS025,Toys Product 6,Toys,Brand1,161.35,3,484.05,CUST0126,Premium,Latin America,São Paulo,Digital Wallet,Standard
2023-02-05,ORD202302050005,PRODELEC005,Electronics Product 6,Electronics,Brand1,222.05,1,222.05,CUST0006,New,Asia Pacific,Hong Kong,Credit Card,Express
2023-02-06,ORD202302060094,PRODELEC094,Electronics Product 5,Electronics,Brand5,202.22,1,202.22,CUST0095,Regular,North America,New York,Bank Transfer,Standard
2023-02-07,ORD202302070992,PRODCLOT092,Clothing Product 3,Clothing,Brand3,362.86,4,1451.44,CUST0193,New,Europe,Amsterdam,PayPal,Standard
2023-02-09,ORD202302090109,PRODTOYS009,Toys Product 10,Toys,Brand5,178.0,1,178.0,CUST0110,Regular,Latin America,São Paulo,Credit Card,Next Day
2023-02-09,ORD202302090455,PRODSPOR055,Sports Product 6,Sports,Brand1,270.28,1,270.28,CUST0056,Regular,Asia Pacific,Singapore,Digital Wallet,Express
2023-02-12,ORD202302120043,PRODTOYS043,Toys Product 4,Toys,Brand4,237.7,2,475.4,CUST0044,Regular,Europe,Amsterdam,Bank Transfer,Express
2023-02-13,ORD202302130197,PRODTOYS097,Toys Product 8,Toys,Brand3,80.91,1,80.91,CUST0198,New,North America,Chicago,Digital Wallet,Express
2023-02-15,ORD202302150223,PRODCLOT023,Clothing Product 4,Clothing,Brand4,364.45,3,1093.35,CUST0024,New,Latin America,Santiago,PayPal,Next Day
2023-02-15,ORD202302150467,PRODSPOR067,Sports Product 8,Sports,Brand3,52.11,2,104.22,CUST0068,Regular,Europe,London,Credit Card,Next Day
2023-02-15,ORD202302150868,PRODSPOR068,Sports Product 9,Sports,Brand4,407.16,3,1221.48,CUST0069,Regular,Latin America,Buenos Aires,Credit Card,Next Day
2023-02-15,ORD202302150869,PRODTOYS069,Toys Product 10,Toys,Brand5,26.28,3,78.84,CUST0070,New,North America,Los Angeles,PayPal,Next Day
2023-02-16,ORD202302160343,PRODBOOK043,Books Product 4,Books,Brand4,153.24,5,766.2,CUST0144,New,North America,New York,Digital Wallet,Next Day
2023-02-17,ORD202302170246,PRODHOME046,Home & Garden Product 7,Home & Garden,Brand2,124.38,2,248.76,CUST0047,Regular,Latin America,Mexico City,Credit Card,Next Day
2023-02-17,ORD202302170426,PRODCLOT026,Clothing Product 7,Clothing,Brand2,229.13,2,458.26,CUST0027,Regular,Asia Pacific,Singapore,Bank Transfer,Next Day
2023-02-17,ORD202302170428,PRODHOME028,Home & Garden Product 9,Home & Garden,Brand4,81.46,2,162.92,CUST0029,Premium,Europe,Paris,Digital Wallet,Standard
2023-02-17,ORD202302170491,PRODSPOR091,Sports Product 2,Sports,Brand2,292.75,4,1171.0,CUST0092,Regular,Europe,Berlin,Credit Card,Express
2023-02-17,ORD202302170820,PRODBOOK020,Books Product 1,Books,Brand1,86.11,3,258.33,CUST0021,New,North America,Toronto,Credit Card,Standard
2023-02-18,ORD202302180528,PRODSPOR028,Sports Product 9,Sports,Brand4,214.4,2,428.8,CUST0129,Premium,North America,New York,PayPal,Standard
2023-02-19,ORD202302190904,PRODHOME004,Home & Garden Product 5,Home & Garden,Brand5,233.9,4,935.6,CUST0105,Regular,Asia Pacific,Sydney,Credit Card,Express
2023-02-22,ORD202302220247,PRODCLOT047,Clothing Product 8,Clothing,Brand3,447.24,1,447.24,CUST0048,New,Europe,Amsterdam,Credit Card,Standard
2023-02-22,ORD202302220477,PRODHOME077,Home & Garden Product 8,Home & Garden,Brand3,370.41,5,1852.05,CUST0078,New,Asia Pacific,Singapore,PayPal,Express
2023-02-22,ORD202302220988,PRODELEC088,Electronics Product 9,Electronics,Brand4,120.4,4,481.6,CUST0189,New,Asia Pacific,Singapore,Credit Card,Next Day
2023-02-23,ORD202302230815,PRODELEC015,Electronics Product 6,Electronics,Brand1,447.58,3,1342.74,CUST0016,New,Latin America,Buenos Aires,Digital Wallet,Next Day
2023-02-24,ORD202302240031,PRODTOYS031,Toys Product 2,Toys,Brand2,141.27,5,706.35,CUST0032,Regular,Latin America,Buenos Aires,Credit Card,Next Day
2023-02-24,ORD202302240668,PRODELEC068,Electronics Product 9,Electronics,Brand4,340.75,2,681.5,CUST0069,Premium,Asia Pacific,Tokyo,Credit Card,Standard
2023-02-24,ORD202302240692,PRODTOYS092,Toys Product 3,Toys,Brand3,70.02,2,140.04,CUST0093,Premium,North America,Chicago,PayPal,Next Day
2023-02-25,ORD202302250240,PRODHOME040,Home & Garden Product 1,Home & Garden,Brand1,26.77,3,80.31,CUST0041,Premium,Asia Pacific,Hong Kong,Digital Wallet,Express
2023-02-25,ORD202302250391,PRODCLOT091,Clothing Product 2,Clothing,Brand2,471.64,4,1886.56,CUST0192,Premium,Asia Pacific,Tokyo,Bank Transfer,Standard
2023-02-25,ORD202302250662,PRODHOME062,Home & Garden Product 3,Home & Garden,Brand3,341.32,4,1365.28,CUST0063,New,Europe,Paris,PayPal,Express
2023-02-25,ORD202302250833,PRODCLOT033,Clothing Product 4,Clothing,Brand4,313.09,3,939.27,CUST0034,Premium,North America,Los Angeles,Bank Transfer,Express
2023-02-27,ORD202302270288,PRODELEC088,Electronics Product 9,Electronics,Brand4,82.6,5,413.0,CUST0089,New,Asia Pacific,Hong Kong,Credit Card,Express
2023-02-27,ORD202302270449,PRODHOME049,Home & Garden Product 10,Home & Garden,Brand5,124.21,2,248.42,CUST0050,Regular,Asia Pacific,Sydney,Digital Wallet,Next Day
2023-03-03,ORD202303030052,PRODTOYS052,Toys Product 3,Toys,Brand3,333.53,1,333.53,CUST0053,Premium,Asia Pacific,Singapore,PayPal,Standard
2023-03-04,ORD202303040028,PRODBOOK028,Books Product 9,Books,Brand4,245.16,3,735.48,CUST0029,New,North America,Chicago,Bank Transfer,Next Day
2023-03-04,ORD202303040064,PRODTOYS064,Toys Product 5,Toys,Brand5,205.54,3,616.62,CUST0065,Regular,North America,New York,PayPal,Express
2023-03-04,ORD202303040866,PRODBOOK066,Books Product 7,Books,Brand2,143.17,1,143.17,CUST0067,New,North America,Chicago,Digital Wallet,Standard
2023-03-05,ORD202303050248,PRODELEC048,Electronics Product 9,Electronics,Brand4,51.06,1,51.06,CUST0049,New,Latin America,Santiago,PayPal,Standard
2023-03-05,ORD202303050283,PRODBOOK083,Books Product 4,Books,Brand4,385.67,3,1157.01,CUST0084,New,North America,New York,Credit Card,Next Day
2023-03-05,ORD202303050675,PRODELEC075,Electronics Product 6,Electronics,Brand1,117.79,3,353.37,CUST0076,Premium,Asia Pacific,Sydney,Bank Transfer,Next Day
2023-03-05,ORD202303050996,PRODHOME096,Home & Garden Product 7,Home & Garden,Brand2,330.85,1,330.85,CUST0197,Premium,Latin America,Mexico City,PayPal,Standard
2023-03-06,ORD202303060104,PRODCLOT004,Clothing Product 5,Clothing,Brand5,36.08,3,108.24,CUST0105,Regular,North America,Toronto,Credit Card,Express
2023-03-06,ORD202303060202,PRODSPOR002,Sports Product 3,Sports,Brand3,358.43,1,358.43,CUST0003,Premium,Asia Pacific,Sydney,Credit Card,Standard
2023-03-06,ORD202303060204,PRODTOYS004,Toys Product 5,Toys,Brand5,358.06,2,716.12,CUST0005,New,North America,Chicago,PayPal,Next Day
2023-03-06,ORD202303060355,PRODTOYS055,Toys Product 6,Toys,Brand1,149.81,2,299.62,CUST0156,Regular,Latin America,Mexico City,Digital Wallet,Next Day
2023-03-06,ORD202303060644,PRODCLOT044,Clothing Product 5,Clothing,Brand5,19.44,2,38.88,CUST0045,Regular,Latin America,São Paulo,Digital Wallet,Express
2023-03-06,ORD202303060898,PRODCLOT098,Clothing Product 9,Clothing,Brand4,31.56,4,126.24,CUST0099,Premium,Europe,Paris,Credit Card,Standard
2023-03-07,ORD202303070338,PRODHOME038,Home & Garden Product 9,Home & Garden,Brand4,339.86,1,339.86,CUST0139,Premium,North America,Toronto,PayPal,Standard
2023-03-07,ORD202303070717,PRODBOOK017,Books Product 8,Books,Brand3,371.3,3,1113.9,CUST0118,Premium,Europe,Amsterdam,Bank Transfer,Next Day
2023-03-07,ORD202303070973,PRODBOOK073,Books Product 4,Books,Brand4,478.82,2,957.64,CUST0174,Regular,Latin America,Buenos Aires,Digital Wallet,Standard
2023-03-08,ORD202303080917,PRODTOYS017,Toys Product 8,Toys,Brand3,46.48,2,92.96,CUST0118,Premium,Asia Pacific,Sydney,Bank Transfer,Next Day
2023-03-09,ORD202303090010,PRODELEC010,Electronics Product 1,Electronics,Brand1,420.85,5,2104.25,CUST0011,New,Europe,Berlin,Credit Card,Express
2023-03-11,ORD202303110415,PRODHOME015,Home & Garden Product 6,Home & Garden,Brand1,42.57,5,212.85,CUST0016,Regular,North America,Chicago,PayPal,Standard
2023-03-11,ORD202303110856,PRODBOOK056,Books Product 7,Books,Brand2,491.8,2,983.6,CUST0057,Premium,Asia Pacific,Tokyo,Digital Wallet,Standard
2023-03-12,ORD202303120867,PRODHOME067,Home & Garden Product 8,Home & Garden,Brand3,496.01,1,496.01,CUST0068,Premium,North America,Toronto,Bank Transfer,Express
2023-03-13,ORD202303130713,PRODELEC013,Electronics Product 4,Electronics,Brand4,194.54,5,972.7,CUST0114,Regular,Latin America,São Paulo,Bank Transfer,Express
2023-03-13,ORD202303130889,PRODELEC089,Electronics Product 10,Electronics,Brand5,143.12,2,286.24,CUST0090,New,Latin America,Mexico City,Bank Transfer,Standard
2023-03-14,ORD202303140013,PRODSPOR013,Sports Product 4,Sports,Brand4,438.15,3,1314.45,CUST0014,New,North America,Los Angeles,Bank Transfer,Next Day
2023-03-15,ORD202303150861,PRODHOME061,Home & Garden Product 2,Home & Garden,Brand2,44.83,4,179.32,CUST0062,Premium,Latin America,Buenos Aires,Digital Wallet,Express
2023-03-16,ORD202303160336,PRODBOOK036,Books Product 7,Books,Brand2,105.18,5,525.9,CUST0137,New,Asia Pacific,Sydney,Credit Card,Express
2023-03-17,ORD202303170365,PRODCLOT065,Clothing Product 6,Clothing,Brand1,295.35,2,590.7,CUST0166,New,North America,Chicago,Bank Transfer,Next Day
2023-03-17,ORD202303170903,PRODHOME003,Home & Garden Product 4,Home & Garden,Brand4,379.26,2,758.52,CUST0104,New,Europe,Paris,Digital Wallet,Standard
2023-03-18,ORD202303180037,PRODELEC037,Electronics Product 8,Electronics,Brand3,197.76,4,791.04,CUST0038,Premium,Asia Pacific,Tokyo,Credit Card,Express
2023-03-19,ORD202303190461,PRODELEC061,Electronics Product 2,Electronics,Brand2,305.08,1,305.08,CUST0062,Premium,Asia Pacific,Singapore,Credit Card,Next Day
2023-03-21,ORD202303210124,PRODBOOK024,Books Product 5,Books,Brand5,251.63,5,1258.15,CUST0125,Premium,Latin America,São Paulo,PayPal,Standard
2023-03-21,ORD202303210660,PRODBOOK060,Books Product 1,Books,Brand1,367.54,4,1470.16,CUST0061,Premium,Latin America,São Paulo,Digital Wallet,Next Day
2023-03-21,ORD202303210818,PRODELEC018,Electronics Product 9,Electronics,Brand4,148.61,4,594.44,CUST0019,Regular,Asia Pacific,Sydney,PayPal,Standard
2023-03-24,ORD202303240118,PRODSPOR018,Sports Product 9,Sports,Brand4,166.26,3,498.78,CUST0119,New,Latin America,Mexico City,Digital Wallet,Express
2023-03-24,ORD202303240446,PRODCLOT046,Clothing Product 7,Clothing,Brand2,123.19,5,615.95,CUST0047,Premium,North America,Chicago,Digital Wallet,Next Day
2023-03-24,ORD202303240653,PRODSPOR053,Sports Product 4,Sports,Brand4,435.22,1,435.22,CUST0054,Premium,North America,New York,Credit Card,Next Day
2023-03-25,ORD202303250128,PRODTOYS028,Toys Product 9,Toys,Brand4,408.85,1,408.85,CUST0129,Regular,Europe,Amsterdam,Bank Transfer,Express
2023-03-28,ORD202303280047,PRODSPOR047,Sports Product 8,Sports,Brand3,33.4,5,167.0,CUST0048,Regular,Asia Pacific,Sydney,Digital Wallet,Next Day
2023-03-28,ORD202303280437,PRODTOYS037,Toys Product 8,Toys,Brand3,226.29,2,452.58,CUST0038,Regular,Latin America,Santiago,Credit Card,Next Day
2023-03-28,ORD202303280755,PRODCLOT055,Clothing Product 6,Clothing,Brand1,100.28,5,501.4,CUST0156,Premium,Europe,Paris,PayPal,Standard
2023-03-29,ORD202303290182,PRODCLOT082,Clothing Product 3,Clothing,Brand3,319.26,1,319.26,CUST0183,Regular,Europe,Paris,Credit Card,Express
2023-03-31,ORD202303310810,PRODELEC010,Electronics Product 1,Electronics,Brand1,225.68,5,1128.4,CUST0011,Regular,North America,New York,Bank Transfer,Standard
2023-03-31,ORD202303310982,PRODSPOR082,Sports Product 3,Sports,Brand3,44.15,3,132.45,CUST0183,Regular,Latin America,Buenos Aires,Bank Transfer,Express
2023-04-01,ORD202304010169,PRODSPOR069,Sports Product 10,Sports,Brand5,28.55,2,57.1,CUST0170,Regular,Asia Pacific,Singapore,Bank Transfer,Standard
2023-04-01,ORD202304010274,PRODTOYS074,Toys Product 5,Toys,Brand5,133.58,3,400.74,CUST0075,Premium,North America,Toronto,Credit Card,Express
2023-04-02,ORD202304020063,PRODBOOK063,Books Product 4,Books,Brand4,213.18,2,426.36,CUST0064,Premium,Latin America,Mexico City,PayPal,Next Day
2023-04-03,ORD202304030218,PRODHOME018,Home & Garden Product 9,Home & Garden,Brand4,330.42,1,330.42,CUST0019,New,Europe,Berlin,PayPal,Next Day
2023-04-05,ORD202304050388,PRODTOYS088,Toys Product 9,Toys,Brand4,124.77,2,249.54,CUST0189,Premium,Europe,London,Digital Wallet,Standard
2023-04-06,ORD202304060181,PRODCLOT081,Clothing Product 2,Clothing,Brand2,395.75,1,395.75,CUST0182,Regular,North America,New York,PayPal,Express
2023-04-08,ORD202304080888,PRODHOME088,Home & Garden Product 9,Home & Garden,Brand4,181.25,3,543.75,CUST0089,New,North America,Los Angeles,PayPal,Express
2023-04-09,ORD202304090666,PRODCLOT066,Clothing Product 7,Clothing,Brand2,469.6,3,1408.8,CUST0067,Regular,Europe,London,Credit Card,Standard
2023-04-09,ORD202304090776,PRODBOOK076,Books Product 7,Books,Brand2,106.64,2,213.28,CUST0177,Premium,Asia Pacific,Tokyo,PayPal,Standard
2023-04-09,ORD202304090836,PRODBOOK036,Books Product 7,Books,Brand2,47.4,4,189.6,CUST0037,Premium,North America,Chicago,PayPal,Express
2023-04-10,ORD202304100183,PRODSPOR083,Sports Product 4,Sports,Brand4,296.08,5,1480.4,CUST0184,New,Europe,London,Credit Card,Next Day
2023-04-10,ORD202304100651,PRODHOME051,Home & Garden Product 2,Home & Garden,Brand2,321.83,3,965.49,CUST0052,Regular,North America,Los Angeles,Bank Transfer,Express
2023-04-10,ORD202304100826,PRODSPOR026,Sports Product 7,Sports,Brand2,50.03,3,150.09,CUST0027,New,North America,Chicago,Credit Card,Standard
2023-04-11,ORD202304110073,PRODHOME073,Home & Garden Product 4,Home & Garden,Brand4,367.9,4,1471.6,CUST0074,Regular,North America,Los Angeles,PayPal,Next Day
2023-04-11,ORD202304110408,PRODBOOK008,Books Product 9,Books,Brand4,203.3,2,406.6,CUST0009,Regular,Latin America,Buenos Aires,Credit Card,Next Day
2023-04-13,ORD202304130410,PRODHOME010,Home & Garden Product 1,Home & Garden,Brand1,57.21,1,57.21,CUST0011,Premium,North America,Los Angeles,Digital Wallet,Standard
2023-04-13,ORD202304130652,PRODHOME052,Home & Garden Product 3,Home & Garden,Brand3,391.7,4,1566.8,CUST0053,New,Europe,Amsterdam,Bank Transfer,Standard
2023-04-13,ORD202304130805,PRODHOME005,Home & Garden Product 6,Home & Garden,Brand1,170.55,1,170.55,CUST0006,Regular,Latin America,Santiago,PayPal,Standard
2023-04-14,ORD202304140067,PRODTOYS067,Toys Product 8,Toys,Brand3,288.5,3,865.5,CUST0068,Premium,Asia Pacific,Sydney,PayPal,Standard
2023-04-14,ORD202304140309,PRODTOYS009,Toys Product 10,Toys,Brand5,55.48,2,110.96,CUST0110,Premium,Asia Pacific,Sydney,PayPal,Express
2023-04-15,ORD202304150368,PRODELEC068,Electronics Product 9,Electronics,Brand4,152.62,5,763.1,CUST0169,Premium,Europe,Paris,Credit Card,Express
2023-04-15,ORD202304150673,PRODCLOT073,Clothing Product 4,Clothing,Brand4,306.23,3,918.69,CUST0074,New,Latin America,Buenos Aires,Bank Transfer,Express
2023-04-16,ORD202304160783,PRODHOME083,Home & Garden Product 4,Home & Garden,Brand4,102.64,5,513.2,CUST0184,New,Latin America,Buenos Aires,PayPal,Express
2023-04-16,ORD202304160849,PRODHOME049,Home & Garden Product 10,Home & Garden,Brand5,490.21,3,1470.63,CUST0050,New,Latin America,Santiago,Credit Card,Next Day
2023-04-16,ORD202304160944,PRODSPOR044,Sports Product 5,Sports,Brand5,290.08,5,1450.4,CUST0145,Premium,North America,Los Angeles,Bank Transfer,Next Day
2023-04-17,ORD202304170088,PRODTOYS088,Toys Product 9,Toys,Brand4,359.43,3,1078.29,CUST0089,Regular,Latin America,São Paulo,Credit Card,Standard
2023-04-17,ORD202304170929,PRODTOYS029,Toys Product 10,Toys,Brand5,287.99,1,287.99,CUST0130,Premium,Latin America,Buenos Aires,Digital Wallet,Express
2023-04-18,ORD202304180001,PRODCLOT001,Clothing Product 2,Clothing,Brand2,309.03,4,1236.12,CUST0002,Premium,Asia Pacific,Tokyo,PayPal,Express
2023-04-19,ORD202304190203,PRODHOME003,Home & Garden Product 4,Home & Garden,Brand4,144.6,2,289.2,CUST0004,Regular,Asia Pacific,Hong Kong,Bank Transfer,Express
2023-04-20,ORD202304200770,PRODSPOR070,Sports Product 1,Sports,Brand1,209.43,5,1047.15,CUST0171,Premium,Asia Pacific,Singapore,Credit Card,Express
2023-04-22,ORD202304220611,PRODELEC011,Electronics Product 2,Electronics,Brand2,377.31,5,1886.55,CUST0012,Premium,North America,Chicago,Credit Card,Standard
2023-04-23,ORD202304230261,PRODELEC061,Electronics Product 2,Electronics,Brand2,330.54,5,1652.7,CUST0062,Regular,North America,New York,Digital Wallet,Standard
2023-04-23,ORD202304230302,PRODELEC002,Electronics Product 3,Electronics,Brand3,281.64,5,1408.2,CUST0103,New,Europe,London,Bank Transfer,Next Day
2023-04-23,ORD202304230511,PRODCLOT011,Clothing Product 2,Clothing,Brand2,269.32,1,269.32,CUST0112,Regular,Europe,Amsterdam,Digital Wallet,Express
2023-04-24,ORD202304240093,PRODHOME093,Home & Garden Product 4,Home & Garden,Brand4,50.67,1,50.67,CUST0094,New,Asia Pacific,Sydney,Credit Card,Next Day
2023-04-24,ORD202304240436,PRODTOYS036,Toys Product 7,Toys,Brand2,194.36,2,388.72,CUST0037,Regular,Asia Pacific,Tokyo,Bank Transfer,Standard
2023-04-24,ORD202304240475,PRODELEC075,Electronics Product 6,Electronics,Brand1,320.38,2,640.76,CUST0076,Premium,Europe,Paris,PayPal,Next Day
2023-04-24,ORD202304240585,PRODCLOT085,Clothing Product 6,Clothing,Brand1,285.26,1,285.26,CUST0186,Regular,Asia Pacific,Singapore,PayPal,Standard
2023-04-24,ORD202304240647,PRODTOYS047,Toys Product 8,Toys,Brand3,102.73,4,410.92,CUST0048,Premium,Asia Pacific,Tokyo,PayPal,Next Day
2023-04-24,ORD202304240886,PRODBOOK086,Books Product 7,Books,Brand2,439.31,4,1757.24,CUST0087,Regular,Asia Pacific,Sydney,Bank Transfer,Express
2023-04-25,ORD202304250860,PRODHOME060,Home & Garden Product 1,Home & Garden,Brand1,337.82,1,337.82,CUST0061,Regular,Latin America,São Paulo,Bank Transfer,Standard
2023-04-26,ORD202304260464,PRODSPOR064,Sports Product 5,Sports,Brand5,309.82,3,929.46,CUST0065,Regular,North America,New York,PayPal,Standard
2023-04-26,ORD202304260616,PRODTOYS016,Toys Product 7,Toys,Brand2,84.05,2,168.1,CUST0017,Premium,North America,Chicago,PayPal,Standard
2023-04-27,ORD202304270632,PRODHOME032,Home & Garden Product 3,Home & Garden,Brand3,332.16,3,996.48,CUST0033,Premium,North America,New York,Digital Wallet,Express
2023-04-29,ORD202304290720,PRODTOYS020,Toys Product 1,Toys,Brand1,374.77,2,749.54,CUST0121,New,North America,Los Angeles,Credit Card,Next Day
2023-05-01,ORD202305010249,PRODSPOR049,Sports Product 10,Sports,Brand5,413.62,4,1654.48,CUST0050,New,Latin America,São Paulo,PayPal,Standard
2023-05-02,ORD202305020273,PRODTOYS073,Toys Product 4,Toys,Brand4,18.1,1,18.1,CUST0074,Premium,North America,Chicago,PayPal,Standard
